,subject,nll,bic,model,w_p,eta,theta,beta
41,41,187.07258725518778,395.80957611919325,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.641065468782312,0.3211557600260993,0.0,1.8595422400979198
