,subject,nll,bic,model,w_p,eta,theta,beta
30,30,136.49610466211175,294.6566109330412,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.7695308822326159,1.0,0.8651874523840908,3.28331217315977
