,subject,nll,bic,model,w_p,eta,theta,beta
7,7,160.02611572384131,341.7166330565003,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.49417361964189216,0.7995204117406826,0.6878726191222564,2.18451752630585
