,subject,nll,bic,model,w_p,eta,theta,beta
2,2,136.5270659226083,294.7185334540343,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.8808889452132846,1.0,0.7739532954339733,2.795659074701993
