,subject,nll,bic,model,w_p,eta,theta,beta
11,11,150.1124625042448,321.8893266173073,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.774070822690485,0.851084733890616,0.5259889829361996,2.7577690221771856
