,subject,nll,bic,model,w_p,eta,theta,beta
14,14,206.42837510945446,434.5211518277266,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.584873509888235,0.8528725002225568,0.5310798921133387,1.0258740602733454
