,subject,nll,bic,model,w_p,eta,theta,beta
26,26,187.10628682825214,395.87697526532196,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.7164090504259559,1.0,0.5140521530860044,1.0029139796925717
