,subject,nll,bic,model,w_p,eta,theta,beta
27,27,147.64720098560014,316.95880358001796,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.8118307008670205,1.0,0.7160481206130989,4.421549842912865
