,subject,nll,bic,model,w_p,eta,theta,beta
15,15,180.5069979061711,382.6783974211599,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.8574485558143896,1.0,0.47650031697021406,1.869742361340874
