,subject,nll,bic,model,w_p,eta,theta,beta
3,3,176.41623165297068,374.49686491475904,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.6904540375415404,1.0,0.5028566655029697,2.228574078744963
