,subject,nll,bic,model,w_p,eta,theta,beta
31,31,65.74840960241542,153.16122081364853,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.9777907017193407,1.0,0.654557748999443,2.8034109567439702
