,subject,nll,bic,model,w_p,eta,theta,beta
0,0,205.91093007774555,433.4862617643088,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5861792131024027,1.0,0.0,0.5416079943737175
