,subject,nll,bic,model,w_p,eta,theta,beta
38,38,174.483373099299,370.6311478074157,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5289529012320403,1.0,0.597344095483775,2.1296870080782693
