,subject,nll,bic,model,w_p,eta,theta,beta
9,9,109.32210788494955,240.30861737871678,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.8217227553755407,1.0,0.5873834213394197,4.282452967236431
