,subject,nll,bic,model,w_p,eta,theta,beta
16,16,171.43227207422728,364.52894575727225,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5035443298031529,0.7283395922984298,0.7908289693714707,1.533464906762428
