,subject,nll,bic,model,w_p,eta,theta,beta
32,32,207.7524941983841,437.1693900055859,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.33422357520483953,1.0,0.8086736928469607,0.6899649418929162
