,subject,nll,bic,model,w_p,eta,theta,beta
21,21,156.26118520753843,334.18677202389455,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5529758367005293,0.8040299767375929,0.4553211868826279,1.0105503727143286
