,subject,nll,bic,model,w_p,eta,theta,beta
17,17,148.47317610078161,318.6107538103809,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.6874283357834371,1.0,0.5691711346186165,2.8629789427582315
