,subject,nll,bic,model,w_p,eta,theta,beta
18,18,136.202975269975,294.0703521487677,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.6815164914564285,1.0,0.8290952448686226,3.4183392317797403
