,subject,nll,bic,model,w_p,eta,theta,beta
12,12,152.48720628828252,326.6388141853827,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.7914314703042957,1.0,0.71163687591118,3.5292313748637985
