,subject,nll,bic,model,w_p,eta,theta,beta
13,13,159.70646186722803,341.07732534327374,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5645903963227809,0.6590148878053438,0.5704607398289322,1.5260266629091992
