,subject,nll,bic,model,w_p,eta,theta,beta
6,6,177.93112949389393,377.52666059660555,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5006873019457841,1.0,0.8066678455476508,1.02530814419442
