,subject,nll,bic,model,alpha,gamma,lam,phi,beta
13,13,183.45749843959004,393.99549889020216,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.7880768434451417,0.9163462969223503,0.1656410512445032,0.29827867752227516,1.8089303406997346
