,subject,nll,bic,model,alpha,gamma,lam,phi,beta
8,8,164.3287932398624,355.73808849074686,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.164941084695646,1.0,0.3736915945932481,0.16765608608478977,8.788600868633079
