,subject,nll,bic,model,alpha,gamma,lam,phi,beta
26,26,174.7291564330747,376.5388148771715,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.25352951786014855,0.4242727039868828,0.09514380624996334,0.44403949668302445,10.0
