,subject,nll,bic,model,alpha,gamma,lam,phi,beta
43,43,220.7739740294275,468.6284500698771,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,1.0669026672930002,1.0,0.0,0.0,0.7150607157178228
