,subject,nll,bic,model,alpha,gamma,lam,phi,beta
36,36,151.81491208386552,330.7103261787531,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.14709273321089825,1.0,0.48985318002011125,0.14847262271746606,10.0
