,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
17,17,134.01971685768564,316.78433733521103,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.4307046649934931,0.634510951890578,0.1060499352723471,0.8133143424300432,0.9433986816274484,7.596909169779647e-06,15.980279785900882,0.5336059998545508,2.3575760589628905
