,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
16,16,92.829267047153,234.40343771414578,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.8637725510647952,0.4947143365300685,0.19040627338185764,0.9927606451446765,0.10543957264949042,3.3505408438118096e-05,10.473163493688014,0.9458226955352318,1.3352473548410402
