,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
14,14,150.3989992504758,349.5429021207914,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.4164284860490424,0.2753787674779604,0.9548946732005326,0.9942587561654472,0.7893937806903754,1.1075398262089384e-05,41.85238375673756,0.10095953229646726,1.3184913174683823
