,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
18,18,114.72116158878808,278.1872267974159,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.40715232311765115,0.599268973670563,0.37943312445211475,0.8789133345852937,0.9953951984815139,3.06648364232635e-06,4.294233862679348,0.48683838044222233,1.5155996283401205
