,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
22,22,145.51960624289777,339.7841161056353,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.15611956912193226,1.0,1.0,1.0,0.768376853377385,6.377401968853757e-05,40.4159638083456,0.15395246481831215,0.7757162555422172
