,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
42,42,102.66299964958222,254.07090291900423,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.5863496914027186,0.3869881162017441,0.5412009846679129,1.0,0.6749172401576558,2.6921812832733703e-05,41.822851650679716,0.023801091077600534,0.9981533752021765
