,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
11,11,180.0249857823312,397.96267438009335,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.30838891419195036,1.0,0.011872646962058208,1.5297138438343997e-06,48.53405130534196,0.19537811075147193,3.15701556907331
