,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
0,0,225.13879488809184,488.1902925916146,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8604923131158272,0.9274389674498372,0.32651732190959626,7.507503069089314e-05,49.901121359201895,0.24583274869500665,0.042030417630408136
