,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
27,27,265.45766009045946,568.8280229963499,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.3821490812701292,0.9950660127484953,0.8328920075466217,0.2411770555370651,1.2538187556053786,0.41720625467646694,2.584371287326996e-06
