,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
42,42,232.40846592731305,502.729634670057,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5192001728737666,0.4988854298596054,0.5377223010216109,6.225134484942865e-06,24.04957525674207,0.6006105831050865,0.22492762939639732
