,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
18,18,135.40216174630692,308.71702630804475,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.4139008772134264,0.6596753206988755,0.5965530630951709,0.0002183222022101599,44.79114989571002,0.18761834773865038,0.9936616468261031
