,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
37,37,247.18708995133713,532.2868827181052,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.3896634536839434,0.6866732604269259,0.002592155589948242,0.8176998785590068,7.131635186283884,0.7683025676000141,0.0
