,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
4,4,217.80912163274138,473.5309460809137,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.446181318406409,1.0,1.0,4.6778267209332696e-05,47.477717946647786,0.10982970106328757,0.08079435312823385
