,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
36,36,141.7372382029269,321.3871792212847,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.14054060904339424,0.9970167631191703,0.15812083629010795,6.461719066274927e-05,48.06478567263696,0.44992835932503555,3.5706883598599695
