,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
5,5,179.14214915110722,396.19700111764536,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.1748925828269268,1.0,0.29635128594693233,9.431916693008285e-05,43.07732201043721,0.3519239476323983,0.9974049467771127
