,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
34,34,247.18708995133713,532.2868827181052,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5803595635916812,0.6838185150563286,0.0048419112695985535,0.8795065624528956,43.000388130307726,0.7522513344108412,0.0
