,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
15,15,198.49720110511925,434.9071050256694,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.20514247918708703,1.0,0.10615668314147553,0.00010033089658241799,42.18406355334622,0.3918775940637766,1.2646242710015565
