,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
7,7,174.0143141396769,385.94133109478474,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7323475857975709,0.660082751301276,0.18898478047903253,1.3188941924249328e-05,36.50749422452497,0.3931087690841724,0.5945419401902579
