,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
31,31,247.18708995133713,532.2868827181052,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,3.0,0.27,1.0,1.0,1.0,0.5281271713153934,0.0
