,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
30,30,746.0373991301562,1529.9875010757435,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.30927151411941467,0.9871061801144826,0.5737063206376037,0.9817958025411027,2.261419509302698,0.45117206147127875,7.380530670704459
