,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
14,14,219.71731087647058,477.3473245683721,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.4515401226882777,0.42611832089152285,0.18374401669483073,2.866626811462612e-05,29.765705580809573,0.273439930786176,0.8227526182323288
