,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
39,39,182.11241287463196,412.9697293691037,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,1.388332894666445,0.4367830710371462,0.012109352173102515,0.9407741629076609,0.12208250885722181,0.9422293205300643,29.20119262690379,0.5122445196447216,1.470279927154757
