,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
30,30,97.71214090419639,244.16918542823257,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.3008381410742833,1.0,0.8717650520300337,0.9582015615649991,0.43535594727149135,0.001938733919929715,41.21112503367965,0.05553516712956026,10.0
