,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
0,0,86.22353429853052,221.19197221690084,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.613462413145929,0.7468946595721746,0.8784125769734884,0.5566663114405308,0.4107670026400633,0.0002602733875763932,48.99036925738742,1.0,1.2910345313786478
