,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
32,32,110.36168742582552,269.4682784714908,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,1.1461307804000016,0.9965118550896268,0.5533834135336351,0.9511634333813062,0.0685726550429143,2.5387582426868435e-05,1.4507442492481772,0.07899872056964669,1.1683803492958884
