,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
12,12,113.11731652114807,274.9795366621359,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.26245474561462556,1.0,1.0,0.922134505105083,0.20418994160262843,0.00021802137614937203,11.704807122305304,0.5877790737406091,9.64817074925566
