,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
13,13,81.3876390307057,211.5201816812512,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.7558635037451121,0.9765979837762654,0.746384130505714,0.42592162770022457,0.9110120353588794,0.0001362905564688719,46.750262924105336,0.8976651838711882,0.31873591382681876
