,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
33,33,124.5069490843014,297.75880178844255,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.485574164951557,0.5935560524453384,1.0,0.7553762043009438,0.8717556946660444,0.0003294484193396081,45.54659588196323,0.16841439151835716,1.3620264906944437
