,subject,nll,bic,model,alpha,gamma,eta,lam,beta
13,13,163.4538069074756,353.9881158259733,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.7765860143145129,0.8620370356873988,0.382217665228443,0.4094835965056932,2.13574269622213
