,subject,nll,bic,model,alpha,gamma,eta,lam,beta
19,19,204.33519002029695,435.750882051616,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.5731995021053236,0.5599433888459558,0.8716712578807934,0.2865592148830028,1.4126258569933097
