,subject,nll,bic,model,alpha,gamma,eta,lam,beta
2,2,103.70172572129832,234.48395345361874,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.14076865636771022,1.0,1.0,0.3285297344735905,9.250200435485297
