,subject,nll,bic,model,alpha,gamma,eta,lam,beta
37,37,143.97478486388673,315.0300717387955,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.3619051154934026,0.3787479425899378,1.0,0.4314559305061881,10.0
