,subject,nll,bic,model,alpha,gamma,eta,lam,beta
30,30,120.26926481128925,267.61903163360057,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.31458882609985306,1.0,1.0,0.7992548320919253,1.754784237493328
