,subject,nll,bic,model,alpha,gamma,eta,lam,beta
34,34,155.05228019733752,337.1850624056971,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.5981922404651427,1.0,0.9921324795827544,0.0,1.5135504697951563
