,subject,nll,bic,model,alpha,gamma,eta,lam,beta
6,6,95.55436165097618,218.18922531297446,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.8823694355122422,0.8686244746874691,0.9796024791669684,0.2685077874858639,1.2424745808614033
