,subject,nll,bic,model,alpha,gamma,eta,lam,beta
41,41,223.27038754844762,473.6212771079173,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.7247332476224901,1.0,1.0,0.26342274948454814,0.20953698314600896
