,subject,nll,bic,model,alpha,gamma,eta,lam,beta
14,14,207.9239143270231,442.9283306650683,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.44760260581870487,0.4175460271156985,0.6825809223367201,0.46340279170709153,3.554335091085658
